prediction_date,match_id,match_date,match_number,league,home,away,odds_home,odds_draw,odds_away,home_goals,away_goals,actual_result,actual_result_label,source_type,imported_at
2025-12-08,2035840,2025-12-08,周日019,挪威超级联赛,布莱尼,奥勒松,1.85,3.25,3.55,0,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-08,2035857,2025-12-08,周一008,韩国职业联赛,水原FC,富川FC,1.7,3.35,4.12,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035834,2025-12-09,周一002,意大利甲级联赛,乌迪内斯,热那亚,2.16,2.83,3.2,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035835,2025-12-09,周一003,意大利甲级联赛,都灵,AC米兰,4.75,3.6,1.56,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035836,2025-12-09,周一004,法国乙级联赛,兰斯,拉瓦勒,1.46,3.63,5.9,4,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035837,2025-12-09,周一005,英格兰超级联赛,狼队,曼彻斯特联,4.66,4.1,1.49,1,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035838,2025-12-09,周一006,西班牙甲级联赛,奥萨苏纳,莱万特,1.51,3.65,5.2,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035839,2025-12-09,周一007,葡萄牙超级联赛,吉马良斯,吉维森特,2.5,2.8,2.69,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035879,2025-12-09,周二001,亚洲冠军精英联赛,布里兰,江原FC,2.2,2.9,3.03,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035880,2025-12-09,周二002,亚洲冠军精英联赛,柔佛,上海海港,1.22,5.75,7.35,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-09,2035881,2025-12-09,周二003,欧洲冠军联赛,阿拉木图凯拉特,奥林匹亚科斯,6.2,4.3,1.36,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035882,2025-12-10,周二004,欧洲冠军联赛,拜仁慕尼黑,里斯本竞技,1.15,6.35,9.75,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035883,2025-12-10,周二005,英格兰冠军联赛,普雷斯顿,考文垂,3.73,3.45,1.75,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035884,2025-12-10,周二006,英格兰冠军联赛,南安普敦,西布罗姆维奇,1.62,3.8,4.02,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035885,2025-12-10,周二007,英格兰冠军联赛,布莱克本,牛津联,1.6,3.4,4.75,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035886,2025-12-10,周二008,英格兰冠军联赛,斯旺西,朴次茅斯,1.9,3.15,3.5,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035887,2025-12-10,周二009,英格兰冠军联赛,查尔顿,米德尔斯堡,3.38,3.2,1.92,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035888,2025-12-10,周二010,英格兰冠军联赛,谢菲尔德联,诺维奇,1.36,4.4,6.0,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035890,2025-12-10,周二012,欧洲冠军联赛,亚特兰大,切尔西,3.1,3.45,1.94,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035891,2025-12-10,周二013,欧洲冠军联赛,圣吉尔联合,马赛,2.95,3.35,2.04,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035892,2025-12-10,周二014,欧洲冠军联赛,摩纳哥,加拉塔萨雷,1.78,3.85,3.25,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035893,2025-12-10,周二015,欧洲冠军联赛,PSV埃因霍温,马德里竞技,2.75,3.5,2.09,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035894,2025-12-10,周二016,欧洲冠军联赛,国际米兰,利物浦,1.86,3.7,3.11,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035895,2025-12-10,周二017,欧洲冠军联赛,托特纳姆热刺,布拉格斯拉维亚,1.31,4.35,7.35,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035896,2025-12-10,周二018,英格兰冠军联赛,女王公园巡游者,伯明翰,2.75,3.02,2.3,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035897,2025-12-10,周三001,亚洲冠军精英联赛,首尔FC,墨尔本城,1.75,3.55,3.65,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035898,2025-12-10,周三002,亚洲冠军乙级联赛,万隆,曼谷联,1.61,3.7,4.25,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-10,2035899,2025-12-10,周三003,亚洲冠军乙级联赛,雪兰莪,狮城水手,2.76,3.85,1.98,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035900,2025-12-11,周三005,欧洲冠军联赛,卡拉巴赫,阿贾克斯,2.03,3.55,2.85,2,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035901,2025-12-11,周三006,欧洲冠军联赛,比利亚雷亚尔,哥本哈根,1.31,4.7,6.65,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035902,2025-12-11,周三007,英格兰冠军联赛,布里斯托尔城,莱切斯特城,2.12,3.02,3.1,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035903,2025-12-11,周三008,英格兰冠军联赛,德比郡,米尔沃尔,2.5,2.96,2.57,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035904,2025-12-11,周三009,英格兰冠军联赛,伊普斯维奇,斯托克城,1.48,3.9,5.15,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035905,2025-12-11,周三010,欧洲冠军联赛,勒沃库森,纽卡斯尔联,2.8,3.45,2.09,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035907,2025-12-11,周三012,欧洲冠军联赛,多特蒙德,博德闪耀,1.22,5.65,7.65,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035908,2025-12-11,周三013,欧洲冠军联赛,布鲁日,阿森纳,7.8,5.2,1.24,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035909,2025-12-11,周三014,欧洲冠军联赛,毕尔巴鄂竞技,巴黎圣日尔曼,4.33,3.8,1.58,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035910,2025-12-11,周三015,欧洲冠军联赛,本菲卡,那不勒斯,2.38,2.95,2.72,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035911,2025-12-11,周三016,欧洲冠军联赛,皇家马德里,曼彻斯特城,2.74,3.81,2.0,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035912,2025-12-11,周三017,英格兰冠军联赛,赫尔城,雷克斯汉姆,2.26,3.1,2.75,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035913,2025-12-11,周四001,亚洲冠军乙级联赛,北京国安,麦克阿瑟FC,2.15,3.75,2.54,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035914,2025-12-11,周四002,亚洲冠军乙级联赛,巴吞联,淡宾尼士流浪,1.6,3.92,4.05,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-11,2035939,2025-12-11,周三004,杯赛,蓝十字,弗拉门戈,5.5,3.77,1.47,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035916,2025-12-12,周四004,欧罗巴联赛,卢多戈雷茨,塞萨洛尼基,3.45,3.38,1.85,3,3,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035917,2025-12-12,周四005,欧罗巴联赛,尼斯,布拉加,3.15,3.35,1.96,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035918,2025-12-12,周四006,欧罗巴联赛,乌德勒支,诺丁汉森林,4.25,3.52,1.64,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035919,2025-12-12,周四007,欧罗巴联赛,费伦茨瓦罗斯,格拉斯哥流浪者,1.59,3.82,4.25,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035920,2025-12-12,周四008,欧罗巴联赛,格拉茨风暴,贝尔格莱德红星,2.98,3.45,2.0,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035921,2025-12-12,周四009,欧罗巴联赛,中日德兰,亨克,1.58,3.88,4.2,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035922,2025-12-12,周四010,欧罗巴联赛,年轻人,里尔,4.5,4.05,1.52,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035923,2025-12-12,周四011,欧洲协会联赛,比亚韦斯托克,巴列卡诺,3.45,3.22,1.9,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035924,2025-12-12,周四012,欧洲协会联赛,赫根,AEK拉纳卡,2.0,3.35,3.05,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035925,2025-12-12,周四013,挪威超级联赛,奥勒松,布莱尼,1.86,3.45,3.35,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035926,2025-12-12,周四014,欧罗巴联赛,凯尔特人,罗马,3.24,3.2,1.98,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035927,2025-12-12,周四015,欧罗巴联赛,布兰,费内巴切,3.1,3.35,1.98,0,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035928,2025-12-12,周四016,欧罗巴联赛,波尔图,马尔默,1.12,6.25,13.5,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035929,2025-12-12,周四017,欧罗巴联赛,布加勒斯特星,费耶诺德,5.0,4.05,1.47,4,3,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035930,2025-12-12,周四018,欧罗巴联赛,巴塞尔,阿斯顿维拉,4.65,3.95,1.52,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035931,2025-12-12,周四019,欧罗巴联赛,维戈塞尔塔,博洛尼亚,2.15,3.1,2.95,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035932,2025-12-12,周四020,欧罗巴联赛,帕纳辛纳科斯,比尔森,1.78,3.35,3.72,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035933,2025-12-12,周四021,欧罗巴联赛,弗赖堡,萨尔茨堡,1.33,4.55,6.5,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035934,2025-12-12,周四022,欧罗巴联赛,里昂,前进之鹰,1.15,6.1,10.5,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035935,2025-12-12,周四023,欧洲协会联赛,库奥皮奥,洛桑,3.4,3.5,1.83,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035936,2025-12-12,周四024,欧洲协会联赛,波兹南莱赫,美因茨,2.8,3.3,2.15,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035938,2025-12-12,周四026,欧洲协会联赛,阿伯丁,斯特拉斯堡,5.0,4.05,1.47,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-12,2035954,2025-12-12,周五001,澳大利亚超级联赛,中央海岸水手,奥克兰FC,3.7,3.6,1.73,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035955,2025-12-13,周五002,德国乙级联赛,菲尔特,柏林赫塔,3.8,3.75,1.68,3,3,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035956,2025-12-13,周五003,德国乙级联赛,德累斯顿,不伦瑞克,2.0,3.15,3.25,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035957,2025-12-13,周五004,法国乙级联赛,罗德兹,甘冈,2.17,3.25,2.8,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035958,2025-12-13,周五005,法国乙级联赛,拉瓦勒,敦刻尔克,3.18,2.95,2.11,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035959,2025-12-13,周五006,法国乙级联赛,南锡,克莱蒙,1.78,3.22,3.95,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035960,2025-12-13,周五007,法国乙级联赛,波城FC,亚眠,1.39,4.15,6.0,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035961,2025-12-13,周五008,法国乙级联赛,阿纳西,勒芒,2.63,2.73,2.63,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035962,2025-12-13,周五009,荷兰乙级联赛,登博思,芬洛,1.87,3.72,3.1,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035963,2025-12-13,周五010,荷兰乙级联赛,格拉夫夏普,罗达JC,1.62,4.1,3.76,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035964,2025-12-13,周五011,荷兰乙级联赛,埃门,海尔蒙特,1.8,3.5,3.5,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035965,2025-12-13,周五012,荷兰乙级联赛,威廉二世,坎布尔,2.42,3.4,2.39,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035966,2025-12-13,周五013,荷兰乙级联赛,多德勒支,埃因霍温FC,1.66,3.65,4.0,3,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035967,2025-12-13,周五014,荷兰乙级联赛,奥斯,海牙,7.25,5.3,1.25,3,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035968,2025-12-13,周五015,德国甲级联赛,柏林联合,莱比锡红牛,2.95,3.1,2.15,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035969,2025-12-13,周五016,意大利甲级联赛,莱切,比萨,2.22,2.75,3.2,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035970,2025-12-13,周五017,法国甲级联赛,昂热,南特,1.99,3.02,3.42,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035971,2025-12-13,周五018,英格兰冠军联赛,西布罗姆维奇,谢菲尔德联,2.24,3.12,2.78,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035972,2025-12-13,周五019,西班牙甲级联赛,皇家社会,赫罗纳,1.6,3.55,4.55,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035985,2025-12-13,周六001,澳大利亚超级联赛,西悉尼漫步者,布里斯班狮吼,2.05,3.4,2.9,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035986,2025-12-13,周六002,澳大利亚超级联赛,墨尔本胜利,阿德莱德联,2.12,3.7,2.6,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035987,2025-12-13,周六003,澳大利亚超级联赛,珀斯光荣,悉尼FC,2.72,3.4,2.15,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035988,2025-12-13,周六004,德国乙级联赛,马格德堡,基尔,1.97,3.55,2.96,3,3,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035989,2025-12-13,周六005,德国乙级联赛,卡尔斯鲁厄,帕德博恩,3.15,3.55,1.9,0,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035990,2025-12-13,周六006,德国乙级联赛,比勒费尔德,凯泽斯劳滕,1.92,3.6,3.05,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035991,2025-12-13,周六007,英格兰冠军联赛,斯托克城,斯旺西,1.92,3.1,3.55,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035992,2025-12-13,周六008,英格兰冠军联赛,牛津联,普雷斯顿,2.52,3.0,2.52,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035993,2025-12-13,周六009,英格兰冠军联赛,诺维奇,南安普敦,3.32,3.55,1.84,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035994,2025-12-13,周六010,西班牙甲级联赛,马德里竞技,巴伦西亚,1.2,5.35,9.4,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035995,2025-12-13,周六011,法国乙级联赛,格勒诺布尔,蒙彼利埃,3.32,3.2,1.95,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035996,2025-12-13,周六012,法国乙级联赛,圣旺红星,兰斯,3.18,3.2,2.0,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035997,2025-12-13,周六013,意大利甲级联赛,都灵,克雷莫纳,1.87,3.2,3.58,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035998,2025-12-13,周六014,德国甲级联赛,圣保利,海登海姆,1.72,3.2,4.3,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2035999,2025-12-13,周六015,德国甲级联赛,门兴格拉德巴赫,沃尔夫斯堡,1.83,3.6,3.3,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036000,2025-12-13,周六016,德国甲级联赛,霍芬海姆,汉堡,1.52,4.1,4.45,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036001,2025-12-13,周六017,德国甲级联赛,法兰克福,奥格斯堡,1.66,3.7,3.95,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036002,2025-12-13,周六018,英格兰超级联赛,切尔西,埃弗顿,1.59,3.68,4.45,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036003,2025-12-13,周六019,英格兰冠军联赛,莱切斯特城,伊普斯维奇,3.18,3.2,2.0,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036004,2025-12-13,周六020,英格兰冠军联赛,雷克斯汉姆,沃特福德,2.68,3.05,2.35,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036005,2025-12-13,周六021,英格兰冠军联赛,考文垂,布里斯托尔城,1.49,4.0,4.85,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036006,2025-12-13,周六022,英格兰冠军联赛,米德尔斯堡,女王公园巡游者,1.77,3.43,3.7,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036007,2025-12-13,周六023,西班牙甲级联赛,马洛卡,埃尔切,2.35,2.75,2.97,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036008,2025-12-13,周六024,荷兰甲级联赛,特尔斯达,奈梅亨,3.02,3.65,1.92,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-13,2036009,2025-12-13,周六025,葡萄牙超级联赛,卡萨皮亚,吉维森特,3.58,2.92,1.98,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036010,2025-12-14,周六026,法国甲级联赛,雷恩,布雷斯特,1.64,3.78,3.95,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036011,2025-12-14,周六027,意大利甲级联赛,帕尔马,拉齐奥,3.67,3.05,1.9,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036012,2025-12-14,周六028,英格兰超级联赛,伯恩利,富勒姆,3.73,3.07,1.88,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036013,2025-12-14,周六029,德国甲级联赛,勒沃库森,科隆,1.45,4.15,5.1,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036014,2025-12-14,周六030,西班牙甲级联赛,巴塞罗那,奥萨苏纳,1.12,7.0,11.0,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036015,2025-12-14,周六031,荷兰甲级联赛,格罗宁根,福伦丹,1.27,4.8,7.7,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036016,2025-12-14,周六032,法国甲级联赛,梅斯,巴黎圣日尔曼,9.5,6.0,1.17,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036017,2025-12-14,周六033,葡萄牙超级联赛,里奥阿维,吉马良斯,2.83,3.04,2.25,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036018,2025-12-14,周六034,法国乙级联赛,圣埃蒂安,巴斯蒂亚,1.49,3.75,5.3,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036020,2025-12-14,周六036,德国乙级联赛,汉诺威96,波鸿,1.61,3.8,4.15,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036021,2025-12-14,周六037,意大利甲级联赛,亚特兰大,卡利亚里,1.22,4.9,9.7,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036023,2025-12-14,周六039,西班牙甲级联赛,赫塔费,西班牙人,2.45,2.6,3.0,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036024,2025-12-14,周六040,荷兰甲级联赛,兹沃勒,福图纳锡塔德,2.33,3.2,2.6,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036025,2025-12-14,周六041,法国甲级联赛,巴黎FC,图卢兹,2.49,3.05,2.52,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036027,2025-12-14,周日001,荷兰甲级联赛,鹿特丹斯巴达,海伦芬,2.6,3.5,2.19,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036028,2025-12-14,周日002,意大利甲级联赛,AC米兰,萨索洛,1.37,4.1,6.55,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036029,2025-12-14,周日003,德国乙级联赛,埃尔沃斯堡,杜塞尔多夫,1.45,4.15,5.1,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036030,2025-12-14,周日004,德国乙级联赛,达姆施塔特,明斯特普鲁士,1.72,3.5,3.85,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036031,2025-12-14,周日005,德国乙级联赛,沙尔克04,纽伦堡,1.76,3.3,3.91,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036032,2025-12-14,周日006,西班牙甲级联赛,塞维利亚,皇家奥维耶多,1.92,3.0,3.66,4,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2025-12-14,2036033,2025-12-14,周日007,荷兰甲级联赛,阿贾克斯,费耶诺德,2.89,3.7,1.96,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
