Date,Home,Away,HG,AG,1,X,2,Season,Result,HTR,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%
2019-10-03,Gyeongnam,Jeonbuk,1,1,6.3,4.71,1.4,2019,D,,192,0.0,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,0.0,1.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,26.7,33.3,64.3,7.1
2019-10-02,Ulsan,Gangwon,2,0,1.68,3.87,4.48,2019,H,,191,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,6.7,35.7,35.7
2019-09-29,Gangwon,Incheon,2,2,1.8,3.67,3.99,2019,D,,190,1.0,1.0,0.0,0.0,2.0,3.0,-1.0,0.0,2.0,-2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,37.5,26.7,53.3
2019-09-29,Gyeongnam,Pohang,0,1,3.22,3.5,2.06,2019,A,,188,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,20.0,60.0
2019-09-29,Seoul,Sangmu,1,2,1.87,3.57,3.8,2019,A,,189,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.5,25.0,50.0
2019-09-28,Daegu,Jeju,2,2,1.78,3.54,4.25,2019,D,,187,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,2.0,-2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,6.2,50.0
2019-09-28,Jeonbuk,Suwon Bluewings,2,0,1.61,3.96,4.85,2019,H,,186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,56.2,12.5,40.0,33.3
2019-09-28,Ulsan,Seongnam,1,0,1.46,4.09,6.48,2019,H,,185,1.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,3.0,-2.0,4.0,-3.0,7.0,1.0,0.0,1.0,0.0,1.0,-1.0,71.4,7.1,25.0,56.2
2019-09-25,Jeonbuk,Daegu,0,2,1.63,3.74,5.11,2019,A,,184,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.7,26.7,26.7
2019-09-25,Sangmu,Incheon,2,3,2.05,3.27,3.51,2019,A,,180,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,-2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,50.0,28.6,21.4,57.1
2019-09-25,Seongnam,Gangwon,1,0,3.09,3.11,2.31,2019,H,,183,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,3.0,-3.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,35.7,28.6,38.5,30.8
2019-09-25,Seoul,Gyeongnam,1,1,1.94,3.56,3.57,2019,D,,181,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,-1.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,53.3,13.3,0.0,66.7
2019-09-25,Suwon Bluewings,Ulsan,0,2,3.54,3.53,1.94,2019,A,,182,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,33.3,46.7,13.3
2019-09-24,Pohang,Jeju,2,1,1.99,3.4,3.56,2019,H,,179,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,-1.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,53.3,26.7,6.7,46.7
2019-09-22,Incheon,Daegu,1,1,4.07,3.4,1.85,2019,D,,178,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,60.0,28.6,28.6
2019-09-21,Jeju,Seongnam,3,0,2.33,3.09,3.07,2019,H,,177,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,64.3,26.7,53.3
2019-09-21,Pohang,Seoul,2,1,2.15,3.35,3.19,2019,H,,175,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.6,42.9,35.7
2019-09-21,Suwon Bluewings,Sangmu,1,1,1.92,3.34,3.87,2019,D,,176,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,-2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,35.7,26.7,53.3
2019-09-15,Gangwon,Jeju,2,0,1.93,3.57,3.55,2019,H,,173,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,46.7,40.0,7.1,42.9
2019-09-15,Seongnam,Suwon Bluewings,0,0,3.79,3.06,2.04,2019,D,,172,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,-2.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,38.5,30.8,42.9,35.7
2019-09-15,Seoul,Incheon,3,1,1.86,3.55,3.88,2019,H,,174,0.0,0.0,1.0,1.0,0.0,3.0,-3.0,2.0,5.0,-3.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,14.3,23.1,53.8
2019-09-14,Daegu,Pohang,0,0,2.3,3.25,2.96,2019,D,,169,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,42.9,21.4,21.4,64.3
2019-09-14,Gyeongnam,Ulsan,3,3,3.7,3.8,1.84,2019,D,,170,1.0,0.0,0.0,0.0,2.0,3.0,-1.0,0.0,3.0,-3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,30.8,30.8,50.0,14.3
2019-09-14,Jeonbuk,Sangmu,2,1,1.39,4.57,7.41,2019,H,,171,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,-4.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,57.1,7.1,28.6,50.0
2019-09-01,Gangwon,Gyeongnam,2,0,2.03,3.58,3.25,2019,H,,168,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,42.9,42.9,0.0,64.3
2019-09-01,Incheon,Ulsan,3,3,4.24,3.73,1.74,2019,D,,166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.1,64.3,53.8,15.4
2019-09-01,Sangmu,Daegu,1,1,3.35,3.24,2.11,2019,D,,165,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,30.8,30.8,30.8
2019-09-01,Seoul,Jeonbuk,0,2,4.53,4.03,1.65,2019,A,,167,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,7.7,61.5,7.7
2019-08-31,Pohang,Seongnam,1,0,2.05,3.15,3.63,2019,H,,164,1.0,0.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,46.2,30.8,28.6,50.0
2019-08-30,Suwon Bluewings,Jeju,1,0,2.0,3.4,3.53,2019,H,,163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,38.5,7.7,38.5
2019-08-25,Jeju,Seoul,1,1,2.82,3.43,2.31,2019,D,,161,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,15.4,69.2,46.2,38.5
2019-08-25,Pohang,Incheon,5,3,1.8,3.48,4.31,2019,H,,162,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,33.3,25.0,50.0
2019-08-24,Daegu,Gangwon,3,1,2.08,3.41,3.28,2019,H,,160,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,23.1,41.7,25.0
2019-08-24,Jeonbuk,Seongnam,1,1,1.43,4.19,7.13,2019,D,,159,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,-2.0,3.0,-2.0,5.0,1.0,0.0,1.0,0.0,1.0,-1.0,61.5,7.7,30.8,53.8
2019-08-24,Ulsan,Sangmu,5,1,1.83,3.49,4.1,2019,H,,158,0.0,1.0,0.0,0.0,1.0,4.0,-3.0,1.0,1.0,0.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,69.2,7.7,30.8,46.2
2019-08-23,Gyeongnam,Suwon Bluewings,2,0,2.82,3.36,2.34,2019,H,,157,1.0,1.0,0.0,0.0,2.0,3.0,-1.0,0.0,1.0,-1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,33.3,46.2,30.8
2019-08-18,Incheon,Jeju,0,0,2.55,3.3,2.6,2019,D,,155,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,69.2,8.3,41.7
2019-08-18,Sangmu,Pohang,2,1,2.38,3.19,2.91,2019,H,,156,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,33.3,23.1,61.5
2019-08-17,Daegu,Gyeongnam,1,0,1.87,3.56,3.87,2019,H,,154,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,2.0,2.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,33.3,25.0,0.0,61.5
2019-08-17,Gangwon,Suwon Bluewings,1,3,2.11,3.42,3.22,2019,A,,153,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,46.2,38.5,41.7,33.3
2019-08-17,Seongnam,Seoul,1,0,3.49,3.05,2.15,2019,H,,152,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,-3.0,1.0,-2.0,3.0,0.0,0.0,0.0,0.0,1.0,-1.0,33.3,33.3,50.0,33.3
2019-08-16,Jeonbuk,Ulsan,3,0,2.03,3.55,3.31,2019,H,,151,0.0,1.0,0.0,0.0,2.0,5.0,-3.0,2.0,0.0,2.0,0.0,5.0,-5.0,0.0,1.0,-1.0,0.0,0.0,0.0,58.3,8.3,58.3,8.3
2019-08-11,Pohang,Jeonbuk,1,2,3.57,3.57,1.92,2019,A,,148,0.0,0.0,1.0,0.0,1.0,3.0,-2.0,2.0,3.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,27.3,58.3,8.3
2019-08-11,Seoul,Gangwon,0,0,2.56,3.52,2.47,2019,D,,150,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,8.3,45.5,27.3
2019-08-11,Ulsan,Daegu,1,1,1.96,3.4,3.62,2019,D,,149,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,8.3,33.3,33.3
2019-08-10,Gyeongnam,Seongnam,2,0,2.25,3.17,3.13,2019,H,,145,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.4,33.3,50.0
2019-08-10,Jeju,Sangmu,1,4,2.86,3.19,2.38,2019,A,,147,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,-5.0,-1.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,16.7,66.7,25.0,50.0
2019-08-10,Suwon Bluewings,Incheon,0,1,1.99,3.33,3.58,2019,A,,146,0.0,1.0,1.0,0.0,0.0,2.0,-2.0,2.0,1.0,1.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,33.3,18.2,54.5
2019-08-04,Gangwon,Jeonbuk,3,3,3.89,3.83,1.79,2019,D,,142,1.0,1.0,0.0,0.0,2.0,4.0,-2.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,50.0,41.7,63.6,9.1
2019-08-04,Incheon,Seongnam,0,1,2.79,2.91,2.66,2019,A,,143,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,66.7,27.3,54.5
2019-08-04,Suwon Bluewings,Pohang,0,2,2.09,3.23,3.43,2019,A,,144,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,27.3,16.7,66.7
2019-08-03,Jeju,Ulsan,0,5,3.61,3.43,1.95,2019,A,,141,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,63.6,54.5,9.1
2019-08-03,Sangmu,Gyeongnam,2,1,2.2,3.29,3.15,2019,H,,140,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,45.5,36.4,0.0,58.3
2019-08-02,Seoul,Daegu,2,1,2.48,3.29,2.67,2019,H,,139,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,54.5,9.1,36.4,27.3
2019-07-31,Gangwon,Pohang,2,1,2.36,3.44,2.75,2019,H,,137,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,45.5,18.2,63.6
2019-07-31,Jeonbuk,Jeju,2,2,1.44,4.51,6.24,2019,D,,138,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,9.1,9.1,45.5
2019-07-30,Daegu,Suwon Bluewings,0,2,2.24,3.21,3.13,2019,A,,134,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,4.0,0.0,4.0,-3.0,2.0,-5.0,0.0,1.0,-1.0,1.0,0.0,1.0,36.4,18.2,36.4,36.4
2019-07-30,Incheon,Gyeongnam,1,1,2.96,3.3,2.28,2019,D,,136,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,2.0,2.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.1,72.7,0.0,63.6
2019-07-30,Seongnam,Sangmu,1,0,2.97,2.92,2.5,2019,H,,133,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,36.4,27.3,45.5
2019-07-30,Ulsan,Seoul,3,1,1.75,3.73,4.2,2019,H,,135,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,72.7,9.1,54.5,27.3
2019-07-24,Ulsan,Sangmu,2,2,1.85,3.36,4.19,2019,D,,132,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,-3.0,1.0,-4.0,5.0,0.0,0.0,0.0,0.0,1.0,-1.0,80.0,10.0,30.0,50.0
2019-07-21,Sangmu,Daegu,2,0,2.93,3.09,2.42,2019,H,,131,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,40.0,40.0,20.0
2019-07-21,Suwon Bluewings,Seongnam,1,2,1.87,3.21,4.29,2019,A,,130,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,-1.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,20.0,20.0,60.0
2019-07-21,Ulsan,Gangwon,2,1,1.88,3.65,3.67,2019,H,,129,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,2.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,11.1,50.0,20.0
2019-07-20,Gyeongnam,Jeju,2,2,2.33,3.31,2.86,2019,D,,126,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,40.0,10.0,50.0
2019-07-20,Pohang,Incheon,1,2,1.7,3.58,4.74,2019,A,,127,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.0,10.0,60.0
2019-07-20,Seoul,Jeonbuk,2,4,4.0,3.64,1.8,2019,A,,128,0.0,1.0,0.0,0.0,2.0,4.0,-2.0,2.0,1.0,1.0,0.0,3.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,60.0,0.0,60.0,10.0
2019-07-14,Jeonbuk,Ulsan,1,1,1.95,3.59,3.48,2019,D,,123,1.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,10.0,60.0,10.0
2019-07-14,Sangmu,Suwon Bluewings,0,2,2.81,3.11,2.48,2019,A,,124,0.0,1.0,0.0,0.0,1.0,3.0,-2.0,1.0,2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,33.3,30.0,40.0
2019-07-14,Seongnam,Daegu,0,1,3.65,3.07,2.09,2019,A,,125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,33.3,22.2
2019-07-13,Incheon,Seoul,0,2,3.97,3.47,1.85,2019,A,,121,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,4.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,10.0,70.0,50.0,30.0
2019-07-13,Jeju,Pohang,1,1,2.75,3.17,2.5,2019,D,,122,1.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,70.0,20.0,70.0
2019-07-12,Gangwon,Gyeongnam,2,1,1.91,3.57,3.68,2019,H,,120,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,-1.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,50.0,0.0,60.0
2019-07-10,Daegu,Jeonbuk,1,4,4.07,3.47,1.84,2019,A,,116,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,55.6,11.1
2019-07-10,Incheon,Suwon Bluewings,2,3,3.74,3.26,1.98,2019,A,,118,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,66.7,22.2,44.4
2019-07-10,Jeju,Seoul,4,2,2.94,3.43,2.24,2019,H,,117,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,77.8,55.6,22.2
2019-07-10,Pohang,Seongnam,1,0,2.12,3.12,3.49,2019,H,,119,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,-2.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,44.4,22.2,22.2,55.6
2019-07-09,Gangwon,Sangmu,4,0,2.2,3.32,3.1,2019,H,,115,1.0,0.0,0.0,1.0,5.0,0.0,5.0,4.0,1.0,3.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,55.6,33.3,44.4
2019-07-09,Gyeongnam,Ulsan,1,3,4.2,3.69,1.75,2019,A,,114,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,33.3,55.6,11.1
2019-07-07,Jeonbuk,Seongnam,3,1,1.47,4.02,6.56,2019,H,,112,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,11.1,25.0,50.0
2019-07-07,Suwon Bluewings,Jeju,2,0,2.21,3.29,3.08,2019,H,,113,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,4.0,-4.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.2,22.2,11.1,44.4
2019-07-06,Daegu,Gyeongnam,1,1,1.97,3.39,3.58,2019,D,,110,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,11.1,0.0,66.7
2019-07-06,Sangmu,Pohang,1,1,2.34,3.16,2.97,2019,D,,111,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,5.0,-3.0,2.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,37.5,22.2,77.8
2019-07-06,Seoul,Gangwon,2,2,2.16,3.4,3.09,2019,D,,109,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,55.6,22.2
2019-07-06,Ulsan,Incheon,1,0,1.3,4.96,9.37,2019,H,,108,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,12.5,11.1,55.6
2019-06-30,Incheon,Gangwon,1,2,3.19,3.4,2.11,2019,A,,107,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,62.5,50.0,25.0
2019-06-30,Pohang,Jeonbuk,1,1,4.69,3.93,1.64,2019,D,,105,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,2.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,25.0,62.5,12.5
2019-06-30,Seoul,Ulsan,2,2,2.93,3.17,2.36,2019,D,,106,1.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,62.5,12.5
2019-06-29,Jeju,Daegu,1,1,3.36,3.3,2.09,2019,D,,103,0.0,1.0,1.0,0.0,1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,2.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.0,12.5,87.5,37.5,25.0
2019-06-29,Suwon Bluewings,Gyeongnam,0,0,1.9,3.53,3.7,2019,D,,104,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,75.0
2019-06-28,Seongnam,Sangmu,1,0,3.43,2.96,2.23,2019,H,,102,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.2,33.3,37.5,37.5
2019-06-23,Gangwon,Pohang,5,4,2.24,3.29,3.06,2019,H,,100,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,62.5,25.0,75.0
2019-06-23,Jeonbuk,Suwon Bluewings,1,1,1.79,3.64,4.09,2019,D,,101,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,-4.0,2.0,-2.0,4.0,1.0,0.0,1.0,0.0,1.0,-1.0,75.0,12.5,25.0,50.0
2019-06-22,Daegu,Seoul,1,2,2.35,3.14,2.98,2019,A,,99,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,25.0
2019-06-22,Gyeongnam,Incheon,1,1,2.0,3.36,3.54,2019,D,,98,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.5,12.5,62.5
2019-06-21,Jeju,Seongnam,1,2,2.21,3.07,3.34,2019,A,,97,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.3,85.7,14.3,57.1
2019-06-16,Sangmu,Jeju,4,2,2.18,3.09,3.34,2019,H,,95,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,42.9,12.5,37.5
2019-06-16,Seoul,Suwon Bluewings,4,2,2.26,3.21,3.05,2019,H,,96,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,71.4,0.0,28.6,42.9
2019-06-15,Daegu,Gangwon,2,2,1.99,3.32,3.63,2019,D,,92,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,57.1,28.6
2019-06-15,Incheon,Jeonbuk,0,1,6.25,4.27,1.45,2019,A,,94,0.0,1.0,1.0,0.0,1.0,3.0,-2.0,2.0,2.0,0.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,57.1,57.1,14.3
